id_candidat,id_hypothèse,borne_sup,borne_inf,resultat
9,268,2.6076,1.3924,2
2,268,4.8505,3.1495,4
10,268,3.1776,1.8224,2.5
1,268,5.9459,4.0541,5
7,268,16.0282,12.9718,14.5
15,268,2.0276,0.9724,1.5
3,268,20.1853,16.8147,18.5
4,268,7.5699,5.4301,6.5
11,268,9.7104,7.2896,8.5
26,269,4.3493,1.6507,3
11,269,14.5703,9.4297,12
8,269,1.787,0.213,1
6,269,1.787,0.213,1
24,269,14.5703,9.4297,12
4,269,10.1458,5.8542,8
16,269,1.0579,-0.0579,0.5
19,269,1.0579,-0.0579,0.5
12,269,31.5514,24.4486,28
15,269,2.4614,0.5386,1.5
2,269,6.7239,3.2761,5
10,269,1.0579,-0.0579,0.5
3,269,30.5115,23.4885,27
6,270,3.1073,0.8927,2
15,271,3.1065,0.8935,2
26,271,4.3482,1.6518,3
11,271,13.4728,8.5272,11
12,271,29.4666,22.5334,26
2,271,7.3018,3.6982,5.5
3,271,31.5485,24.4515,28
13,271,14.5682,9.4318,12
10,271,1.0574,-0.0574,0.5
19,271,1.0574,-0.0574,0.5
16,271,1.0574,-0.0574,0.5
4,271,10.1441,5.8559,8
8,271,1.7864,0.2136,1
5,272,18.6891,15.3109,17
10,272,1.4474,0.5526,1
8,272,0,0,0
6,272,2.6295,1.3705,2
17,272,0,0,0
3,272,17.6485,14.3515,16
9,272,1.4474,0.5526,1
2,272,2.6295,1.3705,2
7,272,16.6056,13.3944,15
11,272,12.407,9.593,11
1,272,4.8812,3.1188,4
4,272,8.1473,5.8527,7
15,272,0,0,0
12,272,25.9204,22.0796,24
16,272,0,0,0
14,273,7.3023,4.6977,6
5,273,3.9355,2.0645,3
3,273,25.3078,20.6922,23
13,273,11.6452,8.3548,10
2,273,6.1952,3.8048,5
1,273,7.3023,4.6977,6
11,273,18.0104,13.9896,16
12,273,22.1935,17.8065,20
4,273,8.3992,5.6008,7
12,274,26.1832,21.8168,24
9,274,1.5086,0.4914,1
6,274,2.7157,1.2843,2
7,274,13.6611,10.3389,12
1,274,3.872,2.128,3
8,274,1.5086,0.4914,1
15,274,1.5086,0.4914,1
4,274,7.214,4.786,6
10,274,2.1214,0.8786,1.5
3,274,18.9202,15.0798,17
5,274,21.0054,16.9946,19
2,274,3.2981,1.7019,2.5
11,274,11.5335,8.4665,10
3,275,18.5429,13.4571,16
7,275,14.254,9.746,12
8,275,0,0,0
10,275,2.9711,1.0289,2
12,275,28.0035,21.9965,25
1,275,6.5117,3.4883,5
6,275,2.9711,1.0289,2
2,275,2.9711,1.0289,2
4,275,9.8818,6.1182,8
23,275,2.9711,1.0289,2
5,275,19.6055,14.3945,17
11,275,9.8818,6.1182,8
9,275,1.6902,0.3098,1
4,276,7.7974,4.2026,6
6,276,3.6816,1.3184,2.5
12,276,26.185,19.815,23
30,276,15.003,9.997,12.5
3,276,19.8429,14.1571,17
15,276,1.0338,-0.0338,0.5
8,276,1.0338,-0.0338,0.5
1,276,8.931,5.069,7
11,276,11.1659,6.8341,9
2,276,4.8909,2.1091,3.5
7,276,17.7024,12.2976,15
9,276,1.753,0.247,1
10,276,1.0338,-0.0338,0.5
18,276,3.0596,0.9404,2
8,277,0.6695,0.3305,0.5
6,277,2.3363,1.6637,2
3,277,13.808,12.192,13
13,277,10.7207,9.2793,10
19,277,0.6695,0.3305,0.5
17,277,1.792,1.208,1.5
9,277,3.4098,2.5902,3
7,277,19.4329,17.5671,18.5
10,277,1.239,0.761,1
11,277,12.7807,11.2193,12
12,277,25.0261,22.9739,24
1,277,4.4708,3.5292,4
15,277,1.239,0.761,1
2,277,2.3363,1.6637,2
4,277,7.613,6.387,7
1,278,5.0106,3.9894,4.5
12,278,25.052,22.948,24
2,278,2.3448,1.6552,2
11,278,9.1869,7.8131,8.5
5,278,17.9252,16.0748,17
10,278,1.7994,1.2006,1.5
6,278,2.3448,1.6552,2
7,278,15.3673,13.6327,14.5
4,278,9.1869,7.8131,8.5
8,278,0.6737,0.3263,0.5
15,278,1.2451,0.7549,1
3,278,15.3673,13.6327,14.5
9,278,1.7994,1.2006,1.5
12,279,34.9943,27.0057,31
1,279,10.343,5.657,8
13,279,24.5177,17.4823,21
7,279,20.2441,13.7559,17
4,279,11.4716,6.5284,9
11,279,14.8065,9.1935,12
30,279,3.2091,0.7909,2
